NCBI_RefSeq	Heme	ENV	checkm_completeness	checkm_contamination	checkm_marker_set_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus	Species
GCA_903837445	0.20	freshwater enviroment	88.8	1.12	89	92.85013968	39.08142624	1582954	Goldbacteria	PGYV01	PGYV01	CAILUR01	CAILUR01	CAILUR01 sp903837445
GCA_903837495	0.40	freshwater enviroment	97.94	0.48	210	90.74092863	48.7735938	2513319	Bacteroidota	Bacteroidia	Flavobacteriales	CAIKAF01	CAIKAF01	CAIKAF01 sp903837495
GCA_903837525	0.30	freshwater enviroment	98.52	0.74	203	89.61405672	33.23827553	2173765	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp903837525
GCA_903837555	0.90	freshwater enviroment	96.51	0.43	230	91.94456039	63.55261327	2457954	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	Rhizomicrobium sp903837555
GCA_903837785	1.00	freshwater enviroment	98.72	0	91	91.29081281	62.73616051	7290910	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	CAIZGN01	CAILVY01	CAILVY01 sp903837785
GCA_903838705	1.00	freshwater enviroment	97.1	1.7	276	90.99359917	53.17229244	2736365	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	CAILZL01	CAILZL01 sp903838705
GCA_903839195	1.00	freshwater enviroment	97.41	1.68	283	92.65697925	34.66574674	2032052	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
GCA_903839465	1.00	freshwater enviroment	91.8	4.88	276	91.76378653	68.87110382	3856918	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	CAIKMS01	CAIKMS01 sp903839465
GCA_903839675	0.90	freshwater enviroment	94.87	0.43	230	93.01301125	60.00694721	2913401	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Chakrabartia	Chakrabartia sp903839675
GCA_903839695	0.10	freshwater enviroment	84.77	0	58	89.67438823	32.95435916	731976	Patescibacteria	Paceibacteria	UBA9983_A	PALSA-1337	CAIOGI01	CAIOGI01 sp903839695
GCA_903840165	1.00	freshwater enviroment	86.86	0.65	155	89.48098933	61.08512859	5727782	Myxococcota	UBA9042	UBA9042	UBA9042	CAIMEY01	CAIMEY01 sp903840165
GCA_903840355	0.90	freshwater enviroment	97.97	0	148	94.51669221	54.46427235	2271658	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA953	UBA953	UBA953 sp903840355
GCA_903840505	1.00	freshwater enviroment	97.49	1.21	210	93.87386286	35.63605747	2831458	Bacteroidota	Bacteroidia	AKYH767	UBA4408	CAIMGI01	CAIMGI01 sp903840505
GCA_903842365	0.10	freshwater enviroment	82.18	1.72	58	86.94675716	41.6223007	813499	Patescibacteria	Paceibacteria	UBA9983_A	UBA6065	CAIMLU01	CAIMLU01 sp903842365
GCA_903842475	1.00	freshwater enviroment	93.8	1.75	168	88.23758366	56.518013	4174984	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus sp903842475
GCA_903843285	0.20	freshwater enviroment	95.16	3.76	93	93.40765875	45.18935187	1955724	Omnitrophota	Koll11	UBA1560	2-01-FULL-45-10	CAIMPC01	CAIMPC01 sp903843285
GCA_903844055	0.30	freshwater enviroment	97.21	4.11	75	92.40834831	60.51432467	1873097	Firmicutes	Bacilli	Izemoplasmatales	UBA5603	UBA12489	UBA12489 sp903844055
GCA_903844665	1.00	pond	94.73	3.99	284	85.00912789	57.97697155	4884479	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	CAIMUS01	CAIMUS01 sp903844665
GCA_903844685	0.80	pond	82	1.1	101	91.45995812	53.14034855	2053737	Chloroflexota	Dehalococcoidia	GIF9	UBA5629	CAIMUM01	CAIMUM01 sp903844685
GCA_903844815	0.40	freshwater enviroment	98.57	4.87	210	88.55680412	40.95185053	6365075	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp903844815
GCA_903844845	0.20	freshwater enviroment	97.69	0.33	101	86.68008248	52.41987146	1910680	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA1222	SURF-27	SURF-27 sp903844845
GCA_903844855	0.30	freshwater enviroment	90.6	2.63	190	95.04575647	52.66879198	1812749	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	GCA-2737595	GCA-2737595 sp903844855
GCA_903845115	1.00	freshwater enviroment	97.86	1.99	117	92.00066293	69.94528799	5846797	Acidobacteriota	Thermoanaerobaculia	UBA5066	UBA5066	CAIMWE01	CAIMWE01 sp903845115
GCA_903845125	0.90	freshwater enviroment	94.54	3.04	148	89.95710674	60.93094512	8513692	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA1319	CAIMWS01	CAIMWS01 sp903845125
GCA_903845135	0.20	freshwater enviroment	95.51	0.27	89	94.87061612	38.53749325	1031079	Firmicutes	Bacilli	RFN20	CAG-826	UBA970	UBA970 sp903845135
GCA_903845195	0.80	freshwater enviroment	95.45	3.41	88	86.97633283	59.24727811	4624550	Planctomycetota	Phycisphaerae	WQYP01	WQYP01	CAIMWO01	CAIMWO01 sp903845195
GCA_903845345	0.90	pond	94.45	4.94	214	89.72414812	69.49953378	5415950	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAIMXF01	CAIMXF01 sp903845345
GCA_903846425	0.90	freshwater enviroment	86.77	2.81	251	90.41543888	48.60980891	2329392	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	SYFN01	SYFN01 sp903846425
GCA_903847405	0.90	freshwater enviroment	88.42	3.23	155	93.01982713	69.44685172	5650691	Myxococcota	UBA9042	DTJE01	DTJE01	CAIZWN01	CAIZWN01 sp903847405
GCA_903847545	0.70	freshwater enviroment	96.7	3.85	91	91.84104219	70.95031728	3809212	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63	CAINDZ01	CAINDZ01 sp903847545
GCA_903847585	0.30	freshwater enviroment	99.05	3.81	210	93.34599628	35.69225952	2989298	Bacteroidota	Bacteroidia	AKYH767-A	OLB10	CAINEC01	CAINEC01 sp903847585
GCA_903847955	1.00	freshwater enviroment	94.62	3.13	117	93.73487422	67.02606775	2275916	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	CAINFA01	CAINFA01 sp903847955
GCA_903847975	1.00	freshwater enviroment	98.29	2.56	117	89.88251831	59.96758082	8130373	Acidobacteriota	UBA6911	CAINFC01	CAINFC01	CAINFC01	CAINFC01 sp903847975
GCA_903848465	0.70	freshwater enviroment	97.96	2.27	147	88.96403709	59.31875939	6048788	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter sp903848465
GCA_903848885	1.00	freshwater enviroment	98.2	1.28	117	94.98059064	59.32411127	1561618	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	RAAP-2	RAAP-2 sp903848885
GCA_903848955	1.00	freshwater enviroment	96.31	0.44	241	91.8004996	63.31157875	3621306	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea sp903848955
GCA_903849645	1.00	freshwater enviroment	98.06	0.86	116	87.86786852	63.26427112	4537117	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus	Terracidiphilus sp903849645
GCA_903849835	0.88	freshwater enviroment	96.68	3.08	211	91.12194893	41.70813523	1451501	Proteobacteria	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645	UBA2645 sp903849835
GCA_903850915	0.30	freshwater enviroment	96.67	0.48	210	91.80986937	37.10642463	2944544	Bacteroidota	Bacteroidia	NS11-12g	CAINMV01	CAINMV01	CAINMV01 sp903850915
GCA_903851305	0.90	freshwater enviroment	92.66	0.73	319	90.83602234	56.56008661	2764651	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	28-YEA-48 sp903851305
GCA_903851385	1.00	pond	99.45	3.02	182	87.2553274	45.72185125	2981944	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium sp903851385
GCA_903851415	0.90	pond	99.38	0.92	201	86.65539385	65.89479909	7092581	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	Rhodopila sp903851415
GCA_903852325	0.10	freshwater enviroment	87.75	1.08	93	92.55240864	48.18319177	1633414	Omnitrophota	Koll11	GIF10	UBA6249	UBA6249	UBA6249 sp903852325
GCA_903852585	0.30	freshwater enviroment	88.21	2.07	190	95.25661934	47.23711487	1347794	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	PALSA-747	PALSA-747 sp903852585
GCA_903852815	0.30	freshwater enviroment	84.02	1.23	190	95.18443898	44.3845118	1631461	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp903852815
GCA_903854075	1.00	freshwater enviroment	91.98	1.68	210	93.1682443	46.65398058	2706903	Bacteroidota	Bacteroidia	AKYH767-A	2013-40CM-41-45	CAINVI01	CAINVI01 sp903854075
GCA_903854235	1.00	freshwater enviroment	96.74	0.86	186	90.07256966	46.05707135	3797317	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	CAINVV01	CAINVV01 sp903854235
GCA_903854655	0.60	freshwater enviroment	90.55	3.71	147	89.83993282	62.45171342	7313367	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	CAINXC01	CAINXC01 sp903854655
GCA_903855945	0.90	freshwater enviroment	98.06	0.65	155	93.34280117	70.81508649	4068513	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	CAIOAK01	CAIOAK01 sp903855945
GCA_903855995	1.00	freshwater enviroment	97.3	0.68	148	92.78734085	61.97886711	2661917	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA953	UBA953	UBA953 sp903855995
GCA_903856555	0.30	freshwater enviroment	92.22	1.5	210	96.00236838	53.60274989	1866255	Bacteroidota	Bacteroidia	UBA7662	UBA7662	SYHX01	SYHX01 sp903856555
GCA_903857265	0.80	pond	98.86	1.24	88	89.17548496	49.22670336	2808366	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	Fen-1362	Fen-1362 sp903857265
GCA_903857665	1.00	freshwater enviroment	84.01	3.87	155	92.83538323	69.48245798	5043745	Myxococcota	UBA9042	DTJE01	DTJE01	CAIZWN01	CAIZWN01 sp903857665
GCA_903857825	0.10	freshwater enviroment	84.77	0	58	89.02619002	36.13615014	779228	Patescibacteria	Paceibacteria	UBA9983_A	PALSA-1337	CAIOGI01	CAIOGI01 sp903857825
GCA_903857865	0.20	pond	89.83	3.39	59	88.83703271	64.71160998	2244027	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA9294	CAIOGO01	CAIOGO01 sp903857865
GCA_903858055	1.00	freshwater enviroment	84.51	2.9	155	93.39389502	69.40939804	3903238	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	CAIQDA01	CAIQDA01 sp903858055
GCA_903858115	1.00	freshwater enviroment	98.75	2.35	85	89.67714395	50.89461906	7892186	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula_B	Pirellula_B sp903858115
GCA_903858165	1.00	freshwater enviroment	96.43	4.95	276	94.18602932	62.96884666	3381596	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	CAIOHZ01	CAIOHZ01 sp903858165
GCA_903858975	0.80	freshwater enviroment	84.48	1.68	119	94.45210983	46.39329633	2634497	Bdellovibrionota	Bdellovibrionia_A	UBA1018	CAIMNF01	CAIMNF01	CAIMNF01 sp903858975
GCA_903859135	1.00	freshwater enviroment	93.82	3.97	206	88.12766545	38.99127986	2464410	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	SSFR01	SSFR01 sp903859135
GCA_903859155	1.00	freshwater enviroment	97	2.42	211	89.17020999	61.35521685	5257535	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-39	2-02-FULL-62-17	2-02-FULL-62-17 sp903859155
GCA_903859215	0.90	freshwater enviroment	98.9	2.4	91	91.36047396	69.22975906	4332865	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63	CAINDZ01	CAINDZ01 sp903859215
GCA_903860135	0.70	freshwater enviroment	92.59	2.75	93	93.75920442	50.78240055	2026200	Omnitrophota	Koll11	UBA10015	GCA-002753745	GCA-2753465	GCA-2753465 sp903860135
GCA_903860195	0.80	freshwater enviroment	82.09	2.03	148	94.09338989	68.16523112	2096651	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA953	UBA953	UBA953 sp903860195
GCA_903860745	1.00	freshwater enviroment	96.58	1.38	117	92.35814113	68.13873462	2130110	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	RAAP-2	RAAP-2 sp903860745
GCA_903860915	1.00	freshwater enviroment	97.44	1.28	117	94.45683148	59.12912557	1671102	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	RAAP-2	RAAP-2 sp903860915
GCA_903861045	0.80	freshwater enviroment	92.57	2.73	148	86.16536492	62.33669819	4726601	Verrucomicrobiota	Kiritimatiellae	RFP12	JAAYNR01	CAIWXQ01	CAIWXQ01 sp903861045
GCA_903861195	1.00	freshwater enviroment	97.7	1.15	87	85.60351794	63.54107149	7231732	Planctomycetota	Planctomycetes	Planctomycetales	UBA10511	UBA10511	UBA10511 sp903861195
GCA_903861255	0.75	freshwater enviroment	94.62	0	93	87.04730774	40.75079364	1964055	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	UBA11393	CAIOTO01	CAIOTO01 sp903861255
GCA_903862655	0.30	freshwater enviroment	96.89	2.19	183	89.16863203	35.52356877	4070917	Bacteroidota	Kapabacteria	Kapabacteriales	UBA2268	CAIOZA01	CAIOZA01 sp903862655
GCA_903862845	1.00	freshwater enviroment	95.26	2.67	116	88.30649194	69.29585112	4379926	Actinobacteriota	Thermoleophilia	UBA2241	UBA2241	CAIXSE01	CAIXSE01 sp903862845
GCA_903863295	0.70	pond	99.93	2.7	148	90.09501907	56.4763412	4095283	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA1321	JABDGH01	JABDGH01 sp903863295
GCA_903864485	1.00	freshwater enviroment	94.49	4.1	162	94.5948403	59.32246809	2837918	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	RFPW01	RFPW01 sp903864485
GCA_903864895	0.90	freshwater enviroment	97.65	4.48	201	92.54089039	67.10179829	5081451	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	CAIPHQ01	CAIPHQ01 sp903864895
GCA_903865015	1.00	freshwater enviroment	94.85	2.88	211	93.92113309	50.83402471	3578611	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp903865015
GCA_903865435	0.30	freshwater enviroment	96.39	0.49	203	92.83800477	35.2534004	2332297	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	Sediminibacterium sp903865435
GCA_903865775	1.00	freshwater enviroment	96.41	3.06	186	89.59963237	41.37887824	4891904	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	UBA6024	UBA6024 sp903865775
GCA_903865935	0.20	freshwater enviroment	93.38	1.19	89	90.47909367	38.56068225	2219232	WOR-3	WOR-3	UBA2258	CAIPLT01	CAIPLT01	CAIPLT01 sp903865935
GCA_903866255	1.00	freshwater enviroment	96.98	0.55	182	88.47229869	47.80483996	2804488	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium sp903866255
GCA_903866825	1.00	pond	97.92	3.16	289	88.46092507	41.52236431	4276322	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	KS41 sp903866825
GCA_903866915	1.00	freshwater enviroment	92.67	0.83	210	88.88737284	43.07436713	3745109	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp903866915
GCA_903867855	0.80	freshwater enviroment	88.84	3.12	112	93.59833708	47.14112441	3355550	Bdellovibrionota	Bdellovibrionia_A	CAIPTA01	CAIPTA01	CAIPTA01	CAIPTA01 sp903867855
GCA_903868115	1.00	freshwater enviroment	95.96	2.63	114	91.74375738	62.92520831	3424645	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Holophaga	Holophaga sp903868115
GCA_903868125	0.20	freshwater enviroment	93.16	1.71	117	87.81850248	34.85957328	1887034	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAIPUE01	CAIPUE01 sp903868125
GCA_903868145	1.00	pond	98.71	0.99	155	91.33935389	52.86982965	3798100	Desulfobacterota_F	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pseudopelobacter	Pseudopelobacter sp903868145
GCA_903868455	0.90	freshwater enviroment	89.22	2.06	148	91.71466103	72.27431014	1661827	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA953	UBA8828	UBA8828 sp903868455
GCA_903868545	1.00	freshwater enviroment	97.25	1.96	117	93.66432428	73.22635105	3688399	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Microtrichaceae	CAIPVR01	CAIPVR01 sp903868545
GCA_903869075	1.00	freshwater enviroment	84.91	3.61	155	92.34068698	67.89358242	6267912	Myxococcota	UBA9042	UBA9042	UBA9042	CAIYBN01	CAIYBN01 sp903869075
GCA_903869725	0.88	freshwater enviroment	100	0	83	95.23322537	28.92323227	1083437	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Fonsibacter	Fonsibacter sp903869725
GCA_903870015	0.88	freshwater enviroment	99.14	1.15	174	91.76192497	43.05341144	1786546	Proteobacteria	Gammaproteobacteria	CAIQBE01	CAIQBE01	CAIQBE01	CAIQBE01 sp903870015
GCA_903870275	1.00	freshwater enviroment	94.63	0.71	148	89.98902355	61.82482495	7131632	Verrucomicrobiota	Verrucomicrobiae	Palsa-1439	CAIQCK01	CAIQCK01	CAIQCK01 sp903870275
GCA_903870905	1.00	freshwater enviroment	99.15	1.28	117	94.29540687	64.1415912	2099396	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	CAIQEU01	CAIQEU01 sp903870905
GCA_903871335	1.00	freshwater enviroment	99.15	1.28	117	93.44955523	61.59326454	2233314	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	RAAP-2	RAAP-2 sp903871335
GCA_903871765	0.50	freshwater enviroment	83.62	3.55	148	88.79802537	63.55757331	3920532	Verrucomicrobiota	Kiritimatiellae	LD1-PB3	CAIQIC01	CAIQIC01	CAIQIC01 sp903871765
GCA_903871775	1.00	freshwater enviroment	99.69	0.54	368	92.87492014	69.3270162	2573108	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	CAIQIA01	CAIQIA01 sp903871775
GCA_903871805	1.00	freshwater enviroment	87.09	2.25	89	82.97305987	55.20430845	6500710	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae	SXXK01	SXXK01 sp903871805
GCA_903872065	0.40	freshwater enviroment	93.64	0.94	110	92.93535061	57.93564307	7488114	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	CAIQJJ01	CAIQJJ01 sp903872065
GCA_903872155	1.00	freshwater enviroment	96.58	3.85	117	95.24618636	52.14571053	2813194	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Casp-actino8	Casp-actino8 sp903872155
GCA_903872185	1.00	freshwater enviroment	98.57	3.12	210	91.55042164	30.81218565	4299682	Bacteroidota	Bacteroidia	Bacteroidales	GWA2-32-17	GWA2-32-17	GWA2-32-17 sp903872185
GCA_903873165	1.00	freshwater enviroment	97.26	1.33	289	88.39345546	39.43005569	3457601	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	KS41 sp903873165
GCA_903873395	1.00	freshwater enviroment	99.15	2.14	117	90.01729924	64.64826825	2821511	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	Bog-756	Bog-756 sp903873395
GCA_903873565	0.70	freshwater enviroment	86.42	2.01	116	95.43489721	74.13833154	2285885	Actinobacteriota	Thermoleophilia	Gaiellales	F1-60-MAGs149	F1-60-MAGs149	F1-60-MAGs149 sp903873565
GCA_903873705	1.00	freshwater enviroment	95.33	1.01	116	89.35693029	61.63179611	4181895	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	CAIQPK01	CAIQPK01 sp903873705
GCA_903873905	1.00	freshwater enviroment	99.68	2.06	210	89.7679622	38.2907618	3933928	Bacteroidota	Bacteroidia	AKYH767	Palsa-965	GCA-2737665	GCA-2737665 sp903873905
GCA_903874275	1.00	freshwater enviroment	97.42	2.15	155	92.511402	70.85512009	5071697	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	CAIOAK01	CAIOAK01 sp903874275
GCA_903874895	0.90	freshwater enviroment	98.54	2.76	308	91.1291031	68.0193961	3563191	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	CAIMFV01	CAIMFV01 sp903874895
GCA_903874965	0.40	freshwater enviroment	89.74	2.99	117	93.80642236	57.55695832	2033768	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	CAIQEU01	CAIQEU01 sp903874965
GCA_903875135	0.90	freshwater enviroment	92.05	0.57	250	93.67558423	41.99320676	2695917	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter sp903875135
GCA_903875215	0.40	freshwater enviroment	94.55	3.64	110	92.45904207	57.85573305	3766975	Chloroflexota	Anaerolineae	Anaerolineales	EnvOPS12	UBA5195	UBA5195 sp903875215
GCA_903875345	0.80	pond	95.35	2.34	229	89.09290112	54.87177384	3120619	Proteobacteria	Alphaproteobacteria	Micavibrionales_A	UBA9219	JABDFY01	JABDFY01 sp903875345
GCA_903875425	1.00	freshwater enviroment	99.15	1.28	117	94.02493886	56.82982485	1611381	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	CAIQWC01	CAIQWC01 sp903875425
GCA_903875455	1.00	freshwater enviroment	93.85	1.84	290	90.30113347	44.44011188	3485232	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	CAIQWF01	CAIQWF01 sp903875455
GCA_903876445	1.00	freshwater enviroment	93.78	0.87	289	91.59107159	39.42345491	2808384	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA10906	UBA10906 sp903876445
GCA_903876685	1.00	freshwater enviroment	98.31	1.99	210	88.91464546	50.43397837	4821208	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	Gallionella sp903876685
GCA_903877395	0.90	freshwater enviroment	85.25	0	87	90.90179834	59.26638608	3213734	Planctomycetota	Planctomycetes	Pirellulales	UBA1268	BAIKAL-G1-2R	BAIKAL-G1-2R sp903877395
GCA_903877935	0.88	freshwater enviroment	94.43	0.47	319	91.41248875	53.06397484	2698733	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	CAIUPE01	CAIUPE01 sp903877935
GCA_903878085	0.80	freshwater enviroment	97.78	1.99	316	88.87175047	62.86059885	4407252	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp903878085
GCA_903878125	1.00	freshwater enviroment	96.84	1.58	211	87.78144256	50.01859744	2640148	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Nitrotoga	Nitrotoga sp903878125
GCA_903879335	1.00	freshwater enviroment	94.34	3.61	276	93.15275096	59.50238673	3138180	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	CAIYLH01	CAIYLH01 sp903879335
GCA_903879645	1.00	pond	94.46	3.41	283	89.61389618	33.01957771	3183263	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903879645
GCA_903879825	0.90	freshwater enviroment	91.92	4.98	155	90.10069544	49.23182543	3983795	Desulfobacterota_F	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pseudopelobacter	Pseudopelobacter sp903879825
GCA_903879995	0.40	freshwater enviroment	91.51	3.32	202	94.25992696	41.70356356	2102029	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JJ008	JJ008 sp903879995
